2021-09-17 10:58:44,715 logStarting                    - Token [] vn.vnpay.netty.client.NettyClientApplication - Starting NettyClientApplication using Java 1.8.0_261 on DESKTOP-CPQCDS8 with PID 6520 (C:\Users\dell\my-workspace\demo-netty\netty-client\target\classes started by dell in C:\Users\dell\my-workspace\demo-netty) - NettyClientApplication 
2021-09-17 10:58:44,735 logStartupProfileInfo          - Token [] vn.vnpay.netty.client.NettyClientApplication - No active profile set, falling back to default profiles: default - NettyClientApplication 
2021-09-17 10:58:52,602 logStarted                     - Token [] vn.vnpay.netty.client.NettyClientApplication - Started NettyClientApplication in 10.072 seconds (JVM running for 12.844) - NettyClientApplication 
2021-09-17 11:01:55,867 logStarting                    - Token [] vn.vnpay.netty.client.NettyClientApplication - Starting NettyClientApplication using Java 1.8.0_261 on DESKTOP-CPQCDS8 with PID 6372 (C:\Users\dell\my-workspace\demo-netty\netty-client\target\classes started by dell in C:\Users\dell\my-workspace\demo-netty) - NettyClientApplication 
2021-09-17 11:01:55,924 logStartupProfileInfo          - Token [] vn.vnpay.netty.client.NettyClientApplication - No active profile set, falling back to default profiles: default - NettyClientApplication 
2021-09-17 11:02:03,178 logStarted                     - Token [] vn.vnpay.netty.client.NettyClientApplication - Started NettyClientApplication in 8.737 seconds (JVM running for 14.241) - NettyClientApplication 
2021-09-17 11:02:53,181 channelActive                  - Token [] vn.vnpay.netty.client.handler.ClientHandler - Write to channel: 18dbf2fffe0c48d1-000018e4-00000007-082a89cb72bea27d-970f9c88 message: {"payment":{"tokenKey":"1601353776839FT19310RH6P2","apiID":"restPayment","mobile":"0345225630","bankCode":"VNPAY","accountNo":"0001100014211002","payDate":"20200911112923","additionalData":"","debitAmount":11200,"respCode":"00","respDesc":"SUCCESS","traceTransfer":"FT19310RH6P1","messageType":"1","checkSum":"18b42dc90b1a9a3121ba71474c7002280b0a596941a6df06d18ad53ca147c93d","orderCode":"FT19310RH6P1","userName":"cntest001","realAmount":"11100","promotionCode":"   123 ","addValue":"{\"payMethod\":\"01\",\"payMethodMMS\":1}"},"requestId":"86e8891d-d2d2-49f8-807e-1c8bdd3771c6"} - ClientHandler          
2021-09-17 11:02:53,294 channelRead0                   - Token [] vn.vnpay.netty.client.handler.ClientHandler - Read from channel: 18dbf2fffe0c48d1-000018e4-00000007-082a89cb72bea27d-970f9c88 message: {"payment":{"tokenKey":"1601353776839FT19310RH6P2","apiID":"restPayment","mobile":"0345225630","bankCode":"VNPAY","accountNo":"0001100014211002","payDate":"20200911112923","additionalData":"","debitAmount":11200,"respCode":"00","respDesc":"SUCCESS","traceTransfer":"FT19310RH6P1","messageType":"1","checkSum":"18b42dc90b1a9a3121ba71474c7002280b0a596941a6df06d18ad53ca147c93d","orderCode":"FT19310RH6P1","userName":"cntest001","realAmount":"11100","promotionCode":"   123 ","addValue":"{\"payMethod\":\"01\",\"payMethodMMS\":1}"},"requestId":"86e8891d-d2d2-49f8-807e-1c8bdd3771c6","channelId":"18dbf2fffe0c48d1-000021e8-00000008-2675cbcb72bea27d-a5402de1","state":"SUCCESS"} - ClientHandler          
2021-09-17 11:03:03,184 channelActive                  - Token [] vn.vnpay.netty.client.handler.ClientHandler - Write to channel: 18dbf2fffe0c48d1-000018e4-00000008-197b3bfd32b94990-bb8c58ab message: {"payment":{"tokenKey":"1601353776839FT19310RH6P2","apiID":"restPayment","mobile":"0345225630","bankCode":"VNPAY","accountNo":"0001100014211002","payDate":"20200911112923","additionalData":"","debitAmount":11200,"respCode":"00","respDesc":"SUCCESS","traceTransfer":"FT19310RH6P1","messageType":"1","checkSum":"18b42dc90b1a9a3121ba71474c7002280b0a596941a6df06d18ad53ca147c93d","orderCode":"FT19310RH6P1","userName":"cntest001","realAmount":"11100","promotionCode":"   123 ","addValue":"{\"payMethod\":\"01\",\"payMethodMMS\":1}"},"requestId":"c997d61d-0ed2-465d-b570-98f3310d5116"} - ClientHandler          
2021-09-17 11:03:03,337 channelRead0                   - Token [] vn.vnpay.netty.client.handler.ClientHandler - Read from channel: 18dbf2fffe0c48d1-000018e4-00000008-197b3bfd32b94990-bb8c58ab message: {"payment":{"tokenKey":"1601353776839FT19310RH6P2","apiID":"restPayment","mobile":"0345225630","bankCode":"VNPAY","accountNo":"0001100014211002","payDate":"20200911112923","additionalData":"","debitAmount":11200,"respCode":"00","respDesc":"SUCCESS","traceTransfer":"FT19310RH6P1","messageType":"1","checkSum":"18b42dc90b1a9a3121ba71474c7002280b0a596941a6df06d18ad53ca147c93d","orderCode":"FT19310RH6P1","userName":"cntest001","realAmount":"11100","promotionCode":"   123 ","addValue":"{\"payMethod\":\"01\",\"payMethodMMS\":1}"},"requestId":"c997d61d-0ed2-465d-b570-98f3310d5116","channelId":"18dbf2fffe0c48d1-000021e8-00000009-16a73cfd32b94990-ac038b72","state":"SUCCESS"} - ClientHandler          
2021-09-17 11:03:13,182 channelActive                  - Token [] vn.vnpay.netty.client.handler.ClientHandler - Write to channel: 18dbf2fffe0c48d1-000018e4-00000009-01b73dd652b9709e-a8730a14 message: {"payment":{"tokenKey":"1601353776839FT19310RH6P2","apiID":"restPayment","mobile":"0345225630","bankCode":"VNPAY","accountNo":"0001100014211002","payDate":"20200911112923","additionalData":"","debitAmount":11200,"respCode":"00","respDesc":"SUCCESS","traceTransfer":"FT19310RH6P1","messageType":"1","checkSum":"18b42dc90b1a9a3121ba71474c7002280b0a596941a6df06d18ad53ca147c93d","orderCode":"FT19310RH6P1","userName":"cntest001","realAmount":"11100","promotionCode":"   123 ","addValue":"{\"payMethod\":\"01\",\"payMethodMMS\":1}"},"requestId":"cc21ced3-9366-46e2-a707-bdc1a258689c"} - ClientHandler          
2021-09-17 11:03:13,299 channelRead0                   - Token [] vn.vnpay.netty.client.handler.ClientHandler - Read from channel: 18dbf2fffe0c48d1-000018e4-00000009-01b73dd652b9709e-a8730a14 message: {"payment":{"tokenKey":"1601353776839FT19310RH6P2","apiID":"restPayment","mobile":"0345225630","bankCode":"VNPAY","accountNo":"0001100014211002","payDate":"20200911112923","additionalData":"","debitAmount":11200,"respCode":"00","respDesc":"SUCCESS","traceTransfer":"FT19310RH6P1","messageType":"1","checkSum":"18b42dc90b1a9a3121ba71474c7002280b0a596941a6df06d18ad53ca147c93d","orderCode":"FT19310RH6P1","userName":"cntest001","realAmount":"11100","promotionCode":"   123 ","addValue":"{\"payMethod\":\"01\",\"payMethodMMS\":1}"},"requestId":"cc21ced3-9366-46e2-a707-bdc1a258689c","channelId":"18dbf2fffe0c48d1-000021e8-0000000a-22cd051652b9709e-2bec0323","state":"SUCCESS"} - ClientHandler          
2021-09-17 11:03:23,182 channelActive                  - Token [] vn.vnpay.netty.client.handler.ClientHandler - Write to channel: 18dbf2fffe0c48d1-000018e4-0000000a-2b335debe2b917ae-c0024c4c message: {"payment":{"tokenKey":"1601353776839FT19310RH6P2","apiID":"restPayment","mobile":"0345225630","bankCode":"VNPAY","accountNo":"0001100014211002","payDate":"20200911112923","additionalData":"","debitAmount":11200,"respCode":"00","respDesc":"SUCCESS","traceTransfer":"FT19310RH6P1","messageType":"1","checkSum":"18b42dc90b1a9a3121ba71474c7002280b0a596941a6df06d18ad53ca147c93d","orderCode":"FT19310RH6P1","userName":"cntest001","realAmount":"11100","promotionCode":"   123 ","addValue":"{\"payMethod\":\"01\",\"payMethodMMS\":1}"},"requestId":"ab9d544d-d13a-4964-b1c9-1060ba2fb045"} - ClientHandler          
2021-09-17 11:03:34,957 channelRead0                   - Token [] vn.vnpay.netty.client.handler.ClientHandler - Read from channel: 18dbf2fffe0c48d1-000018e4-0000000a-2b335debe2b917ae-c0024c4c message: {"payment":{"tokenKey":"1601353776839FT19310RH6P2","apiID":"restPayment","mobile":"0345225630","bankCode":"VNPAY","accountNo":"0001100014211002","payDate":"20200911112923","additionalData":"","debitAmount":11200,"respCode":"00","respDesc":"SUCCESS","traceTransfer":"FT19310RH6P1","messageType":"1","checkSum":"18b42dc90b1a9a3121ba71474c7002280b0a596941a6df06d18ad53ca147c93d","orderCode":"FT19310RH6P1","userName":"cntest001","realAmount":"11100","promotionCode":"   123 ","addValue":"{\"payMethod\":\"01\",\"payMethodMMS\":1}"},"requestId":"ab9d544d-d13a-4964-b1c9-1060ba2fb045","channelId":"18dbf2fffe0c48d1-000021e8-0000000b-1df1ebebe2b917ae-6f5a696a","state":"SUCCESS"} - ClientHandler          
2021-09-17 11:03:34,957 channelActive                  - Token [] vn.vnpay.netty.client.handler.ClientHandler - Write to channel: 18dbf2fffe0c48d1-000018e4-0000000b-1677ab98a2b9c5ad-e5d29460 message: {"payment":{"tokenKey":"1601353776839FT19310RH6P2","apiID":"restPayment","mobile":"0345225630","bankCode":"VNPAY","accountNo":"0001100014211002","payDate":"20200911112923","additionalData":"","debitAmount":11200,"respCode":"00","respDesc":"SUCCESS","traceTransfer":"FT19310RH6P1","messageType":"1","checkSum":"18b42dc90b1a9a3121ba71474c7002280b0a596941a6df06d18ad53ca147c93d","orderCode":"FT19310RH6P1","userName":"cntest001","realAmount":"11100","promotionCode":"   123 ","addValue":"{\"payMethod\":\"01\",\"payMethodMMS\":1}"},"requestId":"e483b895-fdbb-469d-aadf-625a709bdfa4"} - ClientHandler          
2021-09-17 11:03:35,121 channelRead0                   - Token [] vn.vnpay.netty.client.handler.ClientHandler - Read from channel: 18dbf2fffe0c48d1-000018e4-0000000b-1677ab98a2b9c5ad-e5d29460 message: {"payment":{"tokenKey":"1601353776839FT19310RH6P2","apiID":"restPayment","mobile":"0345225630","bankCode":"VNPAY","accountNo":"0001100014211002","payDate":"20200911112923","additionalData":"","debitAmount":11200,"respCode":"00","respDesc":"SUCCESS","traceTransfer":"FT19310RH6P1","messageType":"1","checkSum":"18b42dc90b1a9a3121ba71474c7002280b0a596941a6df06d18ad53ca147c93d","orderCode":"FT19310RH6P1","userName":"cntest001","realAmount":"11100","promotionCode":"   123 ","addValue":"{\"payMethod\":\"01\",\"payMethodMMS\":1}"},"requestId":"e483b895-fdbb-469d-aadf-625a709bdfa4","channelId":"18dbf2fffe0c48d1-000021e8-0000000c-3b8e1798a2b9c5ad-f0049d55","state":"SUCCESS"} - ClientHandler          
2021-09-17 11:03:43,184 channelActive                  - Token [] vn.vnpay.netty.client.handler.ClientHandler - Write to channel: 18dbf2fffe0c48d1-000018e4-0000000c-1d9d00f6c2b9e5d0-3108be87 message: {"payment":{"tokenKey":"1601353776839FT19310RH6P2","apiID":"restPayment","mobile":"0345225630","bankCode":"VNPAY","accountNo":"0001100014211002","payDate":"20200911112923","additionalData":"","debitAmount":11200,"respCode":"00","respDesc":"SUCCESS","traceTransfer":"FT19310RH6P1","messageType":"1","checkSum":"18b42dc90b1a9a3121ba71474c7002280b0a596941a6df06d18ad53ca147c93d","orderCode":"FT19310RH6P1","userName":"cntest001","realAmount":"11100","promotionCode":"   123 ","addValue":"{\"payMethod\":\"01\",\"payMethodMMS\":1}"},"requestId":"bb24b438-2e70-4a45-8391-f6769e400814"} - ClientHandler          
2021-09-17 11:03:43,273 channelRead0                   - Token [] vn.vnpay.netty.client.handler.ClientHandler - Read from channel: 18dbf2fffe0c48d1-000018e4-0000000c-1d9d00f6c2b9e5d0-3108be87 message: {"payment":{"tokenKey":"1601353776839FT19310RH6P2","apiID":"restPayment","mobile":"0345225630","bankCode":"VNPAY","accountNo":"0001100014211002","payDate":"20200911112923","additionalData":"","debitAmount":11200,"respCode":"00","respDesc":"SUCCESS","traceTransfer":"FT19310RH6P1","messageType":"1","checkSum":"18b42dc90b1a9a3121ba71474c7002280b0a596941a6df06d18ad53ca147c93d","orderCode":"FT19310RH6P1","userName":"cntest001","realAmount":"11100","promotionCode":"   123 ","addValue":"{\"payMethod\":\"01\",\"payMethodMMS\":1}"},"requestId":"bb24b438-2e70-4a45-8391-f6769e400814","channelId":"18dbf2fffe0c48d1-000021e8-0000000d-3cbff8f6c2b9e5d0-bce57db2","state":"SUCCESS"} - ClientHandler          
2021-09-17 11:05:45,003 logStarting                    - Token [] vn.vnpay.netty.client.NettyClientApplication - Starting NettyClientApplication using Java 1.8.0_261 on DESKTOP-CPQCDS8 with PID 9420 (C:\Users\dell\my-workspace\demo-netty\netty-client\target\classes started by dell in C:\Users\dell\my-workspace\demo-netty) - NettyClientApplication 
2021-09-17 11:05:45,018 logStartupProfileInfo          - Token [] vn.vnpay.netty.client.NettyClientApplication - No active profile set, falling back to default profiles: default - NettyClientApplication 
2021-09-17 11:05:50,537 logStarted                     - Token [] vn.vnpay.netty.client.NettyClientApplication - Started NettyClientApplication in 6.756 seconds (JVM running for 9.227) - NettyClientApplication 
2021-09-17 11:05:50,936 channelActive                  - Token [] vn.vnpay.netty.client.handler.ClientHandler - Write to channel: 18dbf2fffe0c48d1-000024cc-00000000-10c3caeda6bbd86f-adcd1077 message: {"payment":{"tokenKey":"1601353776839FT19310RH6P2","apiID":"restPayment","mobile":"0345225630","bankCode":"VNPAY","accountNo":"0001100014211002","payDate":"20200911112923","additionalData":"","debitAmount":11200,"respCode":"00","respDesc":"SUCCESS","traceTransfer":"FT19310RH6P1","messageType":"1","checkSum":"18b42dc90b1a9a3121ba71474c7002280b0a596941a6df06d18ad53ca147c93d","orderCode":"FT19310RH6P1","userName":"cntest001","realAmount":"11100","promotionCode":"   123 ","addValue":"{\"payMethod\":\"01\",\"payMethodMMS\":1}"},"requestId":"8e9c3e72-1b71-421b-bd3a-281fa3578b7d"} - ClientHandler          
2021-09-17 11:05:52,454 channelRead0                   - Token [] vn.vnpay.netty.client.handler.ClientHandler - Read from channel: 18dbf2fffe0c48d1-000024cc-00000000-10c3caeda6bbd86f-adcd1077 message: {"payment":{"tokenKey":"1601353776839FT19310RH6P2","apiID":"restPayment","mobile":"0345225630","bankCode":"VNPAY","accountNo":"0001100014211002","payDate":"20200911112923","additionalData":"","debitAmount":11200,"respCode":"00","respDesc":"SUCCESS","traceTransfer":"FT19310RH6P1","messageType":"1","checkSum":"18b42dc90b1a9a3121ba71474c7002280b0a596941a6df06d18ad53ca147c93d","orderCode":"FT19310RH6P1","userName":"cntest001","realAmount":"11100","promotionCode":"   123 ","addValue":"{\"payMethod\":\"01\",\"payMethodMMS\":1}"},"requestId":"8e9c3e72-1b71-421b-bd3a-281fa3578b7d","channelId":"18dbf2fffe0c48d1-0000180c-00000003-0fc1500da6bbd8be-686cd351","state":"SUCCESS"} - ClientHandler          
2021-09-17 11:06:00,550 channelActive                  - Token [] vn.vnpay.netty.client.handler.ClientHandler - Write to channel: 18dbf2fffe0c48d1-000024cc-00000003-18b4724ec6bbfe60-d372e323 message: {"payment":{"tokenKey":"1601353776839FT19310RH6P2","apiID":"restPayment","mobile":"0345225630","bankCode":"VNPAY","accountNo":"0001100014211002","payDate":"20200911112923","additionalData":"","debitAmount":11200,"respCode":"00","respDesc":"SUCCESS","traceTransfer":"FT19310RH6P1","messageType":"1","checkSum":"18b42dc90b1a9a3121ba71474c7002280b0a596941a6df06d18ad53ca147c93d","orderCode":"FT19310RH6P1","userName":"cntest001","realAmount":"11100","promotionCode":"   123 ","addValue":"{\"payMethod\":\"01\",\"payMethodMMS\":1}"},"requestId":"55639cb7-3e28-4682-8bcc-3c8b493cf9e9"} - ClientHandler          
2021-09-17 11:06:00,636 channelRead0                   - Token [] vn.vnpay.netty.client.handler.ClientHandler - Read from channel: 18dbf2fffe0c48d1-000024cc-00000003-18b4724ec6bbfe60-d372e323 message: {"payment":{"tokenKey":"1601353776839FT19310RH6P2","apiID":"restPayment","mobile":"0345225630","bankCode":"VNPAY","accountNo":"0001100014211002","payDate":"20200911112923","additionalData":"","debitAmount":11200,"respCode":"00","respDesc":"SUCCESS","traceTransfer":"FT19310RH6P1","messageType":"1","checkSum":"18b42dc90b1a9a3121ba71474c7002280b0a596941a6df06d18ad53ca147c93d","orderCode":"FT19310RH6P1","userName":"cntest001","realAmount":"11100","promotionCode":"   123 ","addValue":"{\"payMethod\":\"01\",\"payMethodMMS\":1}"},"requestId":"55639cb7-3e28-4682-8bcc-3c8b493cf9e9","channelId":"18dbf2fffe0c48d1-0000180c-00000004-285ac9cec6bbfe65-00ee8776","state":"SUCCESS"} - ClientHandler          
2021-09-17 11:06:10,545 channelActive                  - Token [] vn.vnpay.netty.client.handler.ClientHandler - Write to channel: 18dbf2fffe0c48d1-000024cc-00000004-2e29fb7b06bba568-7aee3285 message: {"payment":{"tokenKey":"1601353776839FT19310RH6P2","apiID":"restPayment","mobile":"0345225630","bankCode":"VNPAY","accountNo":"0001100014211002","payDate":"20200911112923","additionalData":"","debitAmount":11200,"respCode":"00","respDesc":"SUCCESS","traceTransfer":"FT19310RH6P1","messageType":"1","checkSum":"18b42dc90b1a9a3121ba71474c7002280b0a596941a6df06d18ad53ca147c93d","orderCode":"FT19310RH6P1","userName":"cntest001","realAmount":"11100","promotionCode":"   123 ","addValue":"{\"payMethod\":\"01\",\"payMethodMMS\":1}"},"requestId":"6fc937f6-1a63-4385-94d6-38c340081c63"} - ClientHandler          
